word	count
zrobic	36
lejsach	1
własną	5
tonę	3
jesz	4
dała	3
guziczkiem	1
ojciec	12
sneakers	3
kwasem	10
zastanów	2
lodówką	21
źródeł	3
zasilany	6
młotek	11
żyletki	18
boskie	1
rybnej	4
polega	4
dzisiejszym	1
szampon	7
patrzeć	2
nabuchodonozora	1
poważnie	9
tyskie	2
pobity	6
obrazek	15
lekarze	2
wypłacą	1
czekać	4
spadnie	3
skurwielu	1
di	1
paj	1
neutral	1
pełni	3
drukarce	7
płaską	1
morele	2
liquidu	2
użyczył	1
napisami	1
obecnymi	1
majtkami	14
siekierą	6
chłopakiem	21
kefirze	26
kraju	7
reżysera	1
monitor	38
wiertarka	2
pojazd	3
elektroniką	11
zdechlym	1
suchar	15
przestać	5
uderzać	1
najtańsze	1
giżycku	2
żarłem	1
nieżywe	5
wizualizację	1
maskotkę	6
ps	7
zrobimy	15
naklejkami	1
foliowka	1
kupazowanie	1
idiotą	13
szklanych	6
palce	9
początku	4
kiełbasy	12
zajebisty	12
baw	1
camembert	2
piesku	2
wskazówka	1
aśkę	1
pokrywką	5
ogórkach	40
naklejką	11
listę	7
produktów	2
trafiających	1
brązowych	4
własne	4
prank	2
bro	1
sorry	10
protan	1
przyjechała	1
gipsowa	1
pomysł	18
piosenki	14
owoca	2
naczynie	8
mężczyzny	1
pokazuje	6
izabelę	2
cichecką	1
sałatkę	15
gyros	2
pochodzenia	13
zwierzęcego	7
zabawką	10
rozwaloną	3
wracam	5
13-latki	3
rozbawił	1
niechcianym	8
narzeczoną	21
witam	30
firmę	6
czadu	2
uciekł	3
pady	10
mat	3
pomocny	8
zostało	10
gabarytów	11
zgłoś	21
piłdipaj	1
wywożące	1
platforma	1
obywatelska	1
roberta	30
filiżanką	1
książek	3
kinderkach	1
zakręcone	1
mateuszem	8
podłączony	5
ścierki	11
uschła	1
kawały	12
zasłony	11
planszową	6
tamten	7
polacy	3
atrakcyjnej	1
anglia	1
dogu	2
piaskiem	3
szmaciuro	1
padłe	2
condor	2
ocet	5
rejestrację	1
ciuszki	2
wychowawcę	1
wypożyczyć	2
przyczepę	4
łuski	5
nabojach	3
ochrony	3
roślin	11
zjemy	2
próchno	1
brudy	2
śpiewać	18
ledowe	6
kominy	1
helikopter	8
terakotę	4
trencz	1
utuczona	1
zaprosić	1
denerwują	3
bólu	2
witaminy	4
boty	6
dawny	2
zuzię	9
umarła	4
chester	2
kręcić	1
wpadnie	2
szybciutko	1
bierzemy	2
wiatrakiem	1
przezabawny	1
zwiędnięte	4
kartoflach	10
danielem	1
żółtą	5
prowokuję	1
harnasiu	4
niepotrzebny	6
znaczki	2
wierci	2
myszka	21
smokami	4
przeterminowanymi	2
lekami	18
wódą	1
myli	2
winogrono	2
majteczki	7
antywłamaniowe	2
groszek	4
karasie	1
box	7
360	3
wzrostu	13
romanem	1
sofą	2
współpracę	1
ketchup	5
marsie	11
marudna	2
ucieknij	1
mechaniczny	3
sld	1
zegarem	3
narzeka	1
nawigacja	4
galerii	4
zabit	1
boksuj	1
okrągła	1
mszany	1
grześku	1
prostą	1
przegrał	1
wyprowadzisz	1
kruszone	1
telewizorów	3
jezioro	6
ściółka	2
żółwie	1
zaczipowanego	1
tkanina	5
chomikiem	7
łajno	4
kozy	16
sałatką	1
jarzynową	4
naklejki	27
zbierać	7
płytka	2
gresowa	1
zwyżki	1
dziurawą	9
ziemniakiem	3
powinnam	23
tłucze	3
harnasiem	1
bitumiczną	1
polskę	17
serek	12
spod	11
jąderek	1
metalizowaną	1
martwej	4
półtorej	1
grafenu	1
nazywam	12
kotku	5
odpadem	4
niebezpiecznym	1
igzboksa	1
osiedlu	6
edek	1
krainy	2
kredek	2
nike	6
gipsowo	2
prince	3
miało	15
kartonów	10
trocinami	2
chomiku	2
jadłem	3
zasilenia	1
opuszka	1
świeczka	25
wypełniony	1
alkaliczną	1
mydło	39
wypieprzyć	7
tonerze	1
okienne	11
punkty	7
radom	12
iq	5
powyżej	2
trzech	1
herbate	1
mcdonald	6
świetlówka	10
figurkę	5
mustang	1
porcelana	4
rozjechane	1
trafiać	2
opuszczone	4
utylizacja	6
bigosu	4
macie	15
gimbala	1
facetem	9
puzzle	11
home	10
stopnie	2
freon	1
kandela	1
halogenowe	2
regipsy	3
napewno	4
pakowanie	18
elektrowni	3
jądrowych	1
zgniłymi	2
dobrej	7
spokojnej	1
połamany	8
t-series	2
opanowałem	2
radomiu	2
wysypisko	3
konserwę	13
skonfigurowane	1
niektóre	3
brunetki	1
blondynki	1
popsutym	4
chemiczno	1
córkami	1
używa	3
toca	1
śpi	9
pierogi	17
uczę	3
pomoz	1
posegregowac	1
smieci	8
mentosami	1
rozdzielać	1
stołową	1
fuj	19
funkcjonalną	1
płacisz	4
tymbarku	10
długi	3
ładowarką	2
bieżnik	1
odkurzaczem	4
powiększające	2
pastę	18
zeszytem	1
fakty	3
rudym	3
nadajnik	1
antyneutron	1
nikogo	2
oksydacyjną	1
czerstwym	1
obsmarkany	4
pomidorka	1
wysługę	1
samochodzie	6
włączasz	2
kup2	1
moskwie	1
dziwne	22
pełnego	3
odciągać	1
winylowe	11
avatar	2
sarnę	4
agregować	3
pryszcze	1
twarzy	13
głośnikach	1
star	15
wspomnianym	1
kuchenne	13
przykładem	1
zakupach	9
aktualne	4
ciśnienie	2
poziomem	1
wylewa	4
uciekasz	1
gnojku	1
grześka	9
ektoplazma	1
wyrzucasz	14
bandaże	7
popracować	1
katowice	10
kompostować	2
kapcia	3
paznokieć	7
48	3
63	1
potęgi	2
czwartej	1
proszkiem	1
ukochanego	2
szamponem	1
folijki	4
gwóźdź	7
kręci	8
cisza	3
drzewko	10
szczękę	18
2:00	5
bogiem	3
wiklinę	1
zakreślacz	2
marker	5
spuścił	1
ogóra	3
wieża	8
poległych	1
zdradził	2
zapełnionym	1
zwierzętach	3
umywalkowa	1
kaflowy	6
angelikę	2
andzia	1
połamaną	5
zębem	2
wentylator	8
podkoszulek	3
panel	7
podłogowy	2
marketów	1
czereśni	3
okresy	1
pizdy	6
leją	1
grochale	1
adriana	11
koźle	1
paulinę	13
zielo	1
polakowskiego	1
organistę	1
wydrę	5
odzyskasz	1
opanujesz	3
podziękujesz	4
paczkomat	5
kablówkę	1
poczty	4
woźna	1
kaczyńskim	12
cichy	2
tynku	5
mangę	2
sterydzie	1
budka	1
myszach	1
nożną	11
mówienia	2
naciskać	2
gryzło	1
gp	1
konserwa	18
pomalowane	3
palnik	1
przepocone	1
paleta	2
szkarłatny	1
miedziany	3
grzyby	29
uczyć	24
indigo	1
końcówki	3
paneli	7
uporczywego	1
brzucha	5
miśka	3
satelitarną	2
wraz	4
bankomatu	1
parkiet	8
lepikiem	1
silikonu	3
silikonową	2
grubym	3
bezzwrotne	3
słowem	4
tęczowym	3
warty	3
prezent	8
wymusić	2
amonita	1
bombkę	2
ścieki	9
spłukać	2
mactronic	1
zardzewiałym	1
zniszczonego	1
małych	5
zardzewiałą	5
felgą	1
przekładni	1
dwusuwowego	1
johnson	1
wyłuszczyć	1
obrączkę	7
sufit	8
medal	3
wyłudzić	1
leonie	2
historii	16
kopyta	3
nerfa	3
planszowe	2
dręczyciela	1
lorda	1
szkieleta	3
kuca	3
bronksu	3
opole	2
liczydło	1
buraka	3
odyseusza	1
sandały	8
strzałki	4
lekarza	13
dzieło	2
sztuki	3
wzięliśmy	1
stopę	7
pokazałem	2
dziewictwo	1
marcelą	1
hanny	2
montany	1
umarł	5
dziurą	2
lewym	1
ramieniu	1
jadłam	1
oranżadę	2
doświadczeniu	1
fotosyntezy	1
umówić	5
fartem	1
bonim	1
animatronic	11
tosią	2
mąką	4
drążek	12
gołębiem	4
siedzieć	4
żebraka	1
julią	1
krążek	1
freddym	2
tora	2
pedalski	1
fox	1
sim	8
informacyjne	1
dostarczane	1
brzydką	9
zabrzańskich	1
pizdo	1
benzynie	10
dachową	2
działek	1
druk	1
plakaty	4
minął	10
wczorajszy	2
2012	1
pierdas	1
przeklinasz	10
pierd	3
wykę	1
naturalne	3
drzewka	2
genetyczne	1
podkowę	1
końską	1
istoty	1
pociąłem	1
żyły	3
króliki	5
pop	1
cukinia	1
zalewie	1
pluszowe	11
misie	7
cukierki	23
lodów	9
ciastka	13
krakersy	1
herbatniki	2
zapachowe	1
łatwopalne	2
najdalej	1
niedługo	5
przyklad	1
pokoloruj	1
paracele	1
ścinek	1
krawieckich	1
prowadź	14
marcelińska	1
96	4
500	7
monikę	12
kartą	10
nizioła	1
cienko	1
taczce	1
zwymiotuje	1
wrócił	5
x8	1
1800	2
tomecki	1
ciekawa	5
zastanawiam	7
skrzypce	5
mordy	4
rozjebał	4
wacikiem	2
kosmetycznym	1
kończe	1
!	16
wogule	1
słuchasz	7
eee	1
wyślij	27
email	5
staśka	2
kolejek	1
piątka	1
średniego	1
policzków	1
zasłonić	1
policzę	3
sagować	1
lotnikiem	1
smrodu	2
bąków	1
likwidatora	1
n.a	1
mhm	1
ship	1
..	2
zrzucone	1
wiadomość	15
znalazłeś	3
niezadawanie	1
głupich	8
skrzypovita	1
skurcz	1
mamiszona	1
spotkamy	4
czołem	5
wyleciał	1
śląska	1
torta	3
urodzinach	2
blachy	8
budowy	9
wieżę	7
eiffla	12
podkłada	1
rektora	4
sap	1
kwestura	1
usosa	1
zarządcy	1
kopcia	1
rafalalę	1
utylizuje	5
zmiotki	1
dali	4
listą	2
wątpliwości	5
faktycznie	8
duszę	9
falszywych	1
ej	16
dentysty	2
gosposię	1
playboya	1
zmarłą	3
bak	1
back	1
zrozumiał	12
marcelina	2
widzimy	4
świętego	12
komendy	3
butem	6
wymiary	1
posprzątaj	3
widocznie	4
kaseta	8
magnetofonowa	6
dupie	34
saszetkach	1
heksyl	1
cinnamal	1
benzyn	1
kwestia	1
przestało	2
napad	2
homoseksualizm	1
usiąść	2
udoskonaliła	1
nagrane	1
żywo	6
zatoka	2
dzwoń	8
teatr	2
park	19
daję	3
radę	6
mateuszek	1
wygodnie	1
nieomylny	11
gadałam	2
strzelił	1
menstruacja	1
pok	1
błoto	4
sony	4
kosmiczne	4
sosnowcu	4
miejsce	15
rolnikiem	3
biotechnologię	1
sedesową	5
zlew	8
bojlery	1
drugiej	4
stronie	4
obsługująca	1
serwis	1
skrzynią	2
biegów	4
boleć	2
kablami	5
stein	1
przekładać	1
zapolice	1
bezpośrednio	2
odpowiedział	25
księguje	1
niektórych	1
tartą	1
b	27
zgadnął	1
jajco	2
widzieliście	1
zobaczyć	7
niepełne	1
gram	8
beka	4
wróble	2
posegregowany	2
piaseczno	1
rożna	2
artykuły	6
spożywcze	8
wspomaganie	1
magnetofonem	2
wyprowadziłam	1
reagować	1
główna	5
słuchanie	1
gamingowy	2
plecaki	2
pianką	2
android	13
bluetooth	3
niedaleko	21
utylizacji	3
lot	4
klm	1
kl1999	1
opóźniony	1
sekundę	4
zadzwonić	31
zdrowe	2
spuścić	13
wazony	1
przetwory	7
słoikach	10
stolca	3
dlugopis	1
zur	1
yte	1
samorząd	2
kwestor	2
zapalony	1
koła	10
styropianu	12
zablokowanym	2
telefonie	20
odpalać	1
oka	4
gwizda	2
wyprowadziłeś	1
biedaku	1
poddajesz	5
nazwał	1
cebulę	15
ręcznikiem	5
kartofli	6
kawałkiem	4
paprykę	3
pomidora	25
ostra	5
lodówek	1
czesku	1
zsiadłe	2
królikach	2
posprzątać	9
rozlane	2
wylewamy	4
spermy	9
lidla	3
wydałem	1
korkiem	17
zapraszamy	2
uczuć	1
wedlowskich	1
serduszka	2
yerba	4
mate	9
nasikał	2
bateriach	3
bateryjka	1
pudełkami	3
zapałkami	2
hitlerem	3
niedobrym	8
królikami	1
gęsia	1
popiołem	19
kluski	6
rosołem	4
graficzną	8
rtx2080ti	1
córki	8
dzierżoniów	2
płytą	12
pilśniową	4
opatrunkowe	1
niczego	9
krem	17
markera	1
wydostać	1
kurek	2
znaku	1
widły	2
marietta	1
biel	2
4:00	5
et	1
dwutlenek	2
jednorazowo	4
pampersach	4
smarach	2
psich	3
ciasteczkach	2
kruczka	1
padłam	1
opinia	1
mężczyzn	2
koktajlu	1
choco	2
niezmiernie	1
stykał	1
godzin	10
kaktus	10
mielone	8
sex	8
chłopiec	1
gumowa	11
pozdrowienia	3
papapa	24
pomarańczowy	15
granatowy	3
córka	20
dłoń	3
trzeszcząca	1
ukraińca	3
wrócicie	5
wartościowe	2
ruszać	3
powstał	3
gumka	18
fajansowe	1
fragmenty	1
zwiędły	4
przewód	4
czuję	7
bitboksować	3
podłączone	2
olejna	1
domowa	3
wyszły	1
wypisany	1
wyjaśnij	4
zjadłem	6
samolocik	1
skrzyneczka	1
tłumacz	9
zdecydowali	1
złość	9
kochanie	12
fontannę	2
flagę	7
jawor	2
gąskę	2
bułę	1
wiolinowy	2
spodniami	2
śpisz	5
☺	1
minke	1
koteczka	2
hoverboard	4
ignaś	1
słodycze	20
fajkę	5
hashtag	3
opluted	1
spotkać	5
witaj	8
linowy	1
majesia	1
zapomniała	1
sepsa	1
pro	4
mandarynce	4
flip	1
jakubowską	1
miesięcy	2
rymujesz	1
zaklęcie	2
orbitrekiem	1
przekonać	1
nowiutkim	14
quadem	3
korzyści	1
oc	3
używamy	3
nikolę	4
boxa	13
mileną	3
pisz	2
podajesz	2
próba	1
największy	8
restaurację	2
cpn	2
największym	1
budynkiem	2
pku	1
nowiutką	2
vileda	2
kulką	3
polanie	1
15:00	5
kogutem	1
wieś	3
skokach	2
województwo	1
nataniela	4
europy	4
chiny	3
opaczem	1
javier	1
bardem	1
minecrafcie	3
przyjeżdżam	1
śmieszku	3
oczyszczaczu	1
fajną	6
gówniakiem	2
zapomniałem	5
mad	1
truposze	1
mija	2
alą	1
telewizji	7
ściółkę	2
leśną	1
dpf	1
komuniste	2
białasa	5
grają	30
bydgoszczy	6
multikinie	2
20:00	2
grudzi	1
parapapapapa	1
miesiąc	10
smieciarz	5
ziomek	6
szwagropol	1
wróżbita	1
psychiatry	3
wyrzucają	17
zażyć	2
gorączkę	2
haluksy	3
dowó	1
sprawie	11
morderstwa	3
zabijesz	2
miłości	2
wrony	1
zabił	4
pracownika	12
małym	5
zabita	2
garrett	1
jerzego	1
salonu	4
psycholu	1
uroczy	1
zgłupiał	1
taras	4
urządzić	2
ogrodzeniem	1
trawą	12
działką	2
duchy	4
głupota	5
różnica	7
miłosz	11
boxie	1
oszalałeś	1
poprawczaku	1
leniu	1
uwierz	2
miała	14
ogarniesz	1
patologia	2
miałaś	3
okres	6
wariuje	1
ludwików	1
jeziorze	2
zapukam	1
ameryka	1
żydem	9
chcącą	1
badanie	3
gówniany	4
wodospad	1
szrota	1
powstaje	4
wycieraczki	8
aut	2
komorniki	2
rowerem	18
serial	5
kowalska	1
dałem	4
sprzedaż	4
poprzednim	2
problemem	2
wątpię	2
schowała	4
chować	8
wkurzać	1
kucyka	3
kucyk	1
świeżutko	1
czystą	10
obrysować	1
deskorolkę	2
przerażona	1
pańcia	1
wykrzyknikiem	2
zaledwie	1
mniej	3
roczek	1
kontynencie	1
zajęciem	1
przewraca	1
jeździ	8
czemuś	1
przerasta	9
aucie	4
używam	5
okrutna	1
plutona	3
charonem	1
czytam	7
układem	1
podwójnym	1
potrójnym	1
przyjaźń	7
zjedzonej	1
żonie	4
zjedzonym	3
synie	1
bambo	2
słabiak	1
wkurzającym	4
powiada	2
musiałbym	1
choinkami	1
osadzonymi	1
pieskiem	27
mona	2
nieżyjąca	1
kondora	1
wielkanocne	6
kwiatkami	3
pusta	20
octavia	3
ledową	4
kosiarką	1
traktorek	2
strugaczka	1
telewizję	8
kijek	1
zostaniesz	2
rozłączasz	3
pudełkach	2
więzieniu	1
siedział	1
ubeka	1
toksycznych	3
oponą	1
szybie	2
drażni	2
napełniono	1
załapałeś	1
kurkami	2
grillem	3
czaszkę	6
świadkowanie	1
lesbijkę	1
wybiję	1
wymyślił	10
kebabie	6
ananasie	5
popiele	1
ostatnią	3
locie	1
wyraz	2
przynależność	2
danej	2
grupy	5
psychiatryku	1
kiwi	11
ogniem	3
śmietnikami	1
węglem	3
bananami	5
koszem	7
śmieciarce	6
sprzętem	5
deskorolka	4
elektryczna	11
telefonami	1
stałymi	1
pradziadek	1
upolował	1
lateksowe	8
światem	3
zwią	1
siedź	1
odinstalować	4
pixel	2
skręcić	1
zarobi	1
zamościu	4
żyjące	1
morską	10
poszczególnych	1
koteczku	1
leszku	3
umyjemy	1
fluidzie	3
pomidorowym	6
parówka	9
menel	10
zbierasz	4
oddaj	16
siemano	4
wstaw	1
przymiotniki	1
wstają	1
nieżywego	4
gotować	1
dupkę	2
xr	1
wracaj	3
translator	1
pub	4
rywal	1
rozliczyć	2
kamizelkę	2
koszmar	3
magię	2
smog	26
ducha	2
tryliardy	1
złotych	8
300000	1
milionów	9
majątek	2
roślinki	2
kaczkę	10
sapie	1
chcecie	9
kaczka	2
lombard	2
szwecji	3
wyżuca	2
czipsy	1
burgera	5
muzyką	1
pocisku	1
przeciwpancernego	1
łódzkie	2
poświęcić	1
mm	2
przeciwpancerny	1
zaświeć	1
łupki	6
pantofelek	1
pamiętnik	2
seks	24
kremówkę	2
amebę	1
kosmitów	5
płatniczą	4
zagadkę	7
życiem	10
willę	4
2000000	2
beztalencia	1
frankensteina	2
35	3
cm	2
windows	2
wypustkami	1
baterje	1
zmierzch	1
dziwolągów	1
ukraińców	9
pokemona	3
jednorazową	6
pojawiają	2
netatmo	1
magdę	20
różdżkę	7
harrego	8
rejonu	1
300000000	1
tlenem	2
serwisu	1
kamińskiego	3
rozmawiałeś	3
kg	10
zesram	3
suje	1
skłonem	1
4444444444	1
44	1
plusha	1
plany	6
apli	1
stykowe	3
matiego	6
dziwię	2
śniadanie	9
poszedł	10
kołtun	1
litry	1
nasiona	3
soi	1
opóźnienie	1
36	1
metrowe	2
leków	5
owsiki	1
petardy	5
55	2
letniego	2
martwych	5
diabła	3
cerata	2
filipa	12
firanę	6
kredens	1
półkę	5
kreta	6
samoprzylepne	5
podkładu	2
przeczytaną	2
wyborczą	2
zatłuszczone	6
sople	2
skały	2
łapie	8
gumą	5
otulinę	3
bęben	2
pralce	2
ekran	10
pieluchach	1
nasienie	7
kaszę	7
kotów	21
frugo	2
samoprzylepną	3
tchórzliwe	1
niefajne	2
poobijany	1
drażliwe	1
draplin	1
uwaga	5
okolicy	24
akumulatorów	1
zgubioną	1
staroświecki	1
klawiaturą	5
najnowszy	6
azbestu	5
diamentowo	1
cyną	3
czasowniki	1
odpowiednie	2
wycieraczkę	11
makreli	6
segregatory	6
malborku	1
śmieciarskie	3
zaśpiewasz	11
odświeżany	1
dzisiejszy	2
gniew	5
dzien	5
wyrzutów	1
nerką	2
wegetarian	1
zające	1
specjalista	1
wata	5
cukrowa	1
mein	5
kampf	5
shop	18
tatarem	1
reszyki	1
zawiązać	2
brawl	2
stars	4
łódka	1
konfitury	1
jajecznice	1
kłaki	5
kubła	55
bobry	5
gryzą	1
wydarzyło	1
smoleńsku	1
2010	1
derlicki	1
kończyć	7
dostać	10
tarnobrzega	1
wyrobek	1
pozostało	1
montażu	1
ned-project	1
zrobiłeś	8
wille	3
ogrodnikiem	1
klientów	2
chazarscy	1
tchorze	1
<	1
robię	7
bekę	4
ukraińsku	2
ukraińskiego	1
kometę	1
poeniądze	1
komunistów	1
wozić	4
chords	1
stosować	2
samodzielnie	1
matuszaka	1
podludzi	2
slimem	2
rivii	4
gracjana	1
heteroseksualne	1
heteroseksualnych	1
wyszukaj	13
imieniu	2
nazwisku	2
anna	11
zbieralska	1
otwarty	3
uczuciach	1
nadaje	21
sprzedania	4
wiemy	7
klnąć	1
rosyjsku	7
podlasie	2
warszawy	10
lennona	1
kinach	22
ukradli	1
rzece	5
puszczać	7
bąki	16
jurek	4
zgadzam	6
kwalifikacje	1
czeka	6
termomiks	1
weronikę	8
19	13
głosów	2
powrót	3
głównej	3
łupinki	15
open	3
szyi	1
wydać	4
ketonal	1
zakłada	2
nauczycieli	16
donosiciela	1
wkurzającego	8
jednorożca	12
zdrajcy	1
narodu	1
walk	1
kobietę	32
poznam	1
piękną	3
synem	11
śpiewa	2
społeczeństwo	3
wola	11
alka	3
schody	10
wyjeździe	2
narobić	3
rynek	3
żywy	13
remoncie	13
ogródkiem	2
rzucił	1
jednorożce	2
fretka	1
filozofować	11
zużyć	1
trudniejszych	1
osobno	8
zeus	1
przyjdę	6
proste	9
dodawaniu	1
odejmowaniu	1
pomylić	1
straszne	4
smar	4
wyrucham	9
suka	4
szczerze	5
japę	4
brzeg	2
rada	1
oku	25
stado	5
tchorzliwych	1
ukraincow	1
donosicieli	1
ukrainskiego	1
polaków	3
cyganów	4
facebooku	3
szwed	1
głąbem	3
dokształcić	15
zeszłym	1
podciera	1
czarnoskóry	3
rozpuszczalnikiem	4
łazienkę	4
generator	2
trójfazowy	1
utopić	4
kartonach	2
kartonami	9
patrycja	6
piję	3
wstaniesz	2
pojemnikach	10
miejscowość	1
malbork	2
skupiamy	1
dodatkową	1
usługę	4
warany	1
wytrzymam	2
wysokiej	1
grozi	2
środowisku	2
autostradzie	3
godzinach	2
17:00	2
odpocząć	7
zlamane	2
właściwie	7
konstytucję	5
opuść	4
szczochy	18
napijesz	8
rozleje	1
kuwetę	9
urodzić	2
obiera	1
sowa	1
pluszowa	6
szmatą	9
piny	3
wytłaczanki	13
nawilżane	10
zabrudzonej	2
zardzewiałe	2
zapalisz	1
jajkowe	1
energooszczędna	6
kinie	7
iskra	1
ogniwo	2
wolframowe	1
julia	3
wiktorii	6
trybie	5
głośnomówiącym	6
gitarę	33
palet	4
żyjemy	4
społeczeństwie	1
demona	3
ładna	5
psu	4
tartak	1
poczucie	15
nocnik	8
nosić	3
durex	3
zuzyta	4
pedałami	1
ludzkiej	2
marian	8
vel	1
donosiciel	1
downa	13
dezodorantem	5
chemik	1
smażeniu	11
styropianowej	1
smakową	1
pusto	1
albert	1
einstein	2
105000	1
obrażasz	6
słyszałeś	8
wymyślili	1
zaorał	1
ziarenka	1
zabiłam	6
zwłoka	1
kali	1
mega	8
wege	2
natalka	5
kocim	16
magdy	5
przygotowanie	1
zjedz	2
brązową	2
tekturowy	12
piłeś	1
typ	1
typu	22
koronach	1
aluminum	1
foliowej	6
samuraja	3
strzykawką	3
filmiki	4
kotami	6
zuzia	15
warunki	1
psychiczny	2
niedziele	2
handlowe	2
korzystać	5
rękawiczkami	1
lateksowymi	1
kluczami	1
jabłkami	3
sledzie	1
dzemem	1
wymiocinami	3
kapciami	4
dwoma	4
kostkami	3
ciecz	1
plemnikami	1
ciapatymi	1
elektroniki	2
pij	1
dał	5
skończę	2
eveline	2
unia	2
europejska	3
mc	1
zderzacz	5
hadronów	5
bombe	3
grafen	3
robaka	6
brązoeego	1
depakinie	1
aerozolem	3
pronto	1
wzorem	1
wypierdala	3
blokowanie	2
sharp	1
krakusach	1
berlinkach	1
kabanosach	5
mcdonaldzie	4
dżina	1
pysk	6
kolorowego	4
wozi	2
przypomnienie	3
18:00	4
zrobiona	4
cheese	3
burger	3
świetnie	9
skończyliśmy	2
staro	3
wynieśli	1
porozmawiamy	1
tidal	3
zapomniałam	3
gazetowy	2
bóbr	2
łoś	1
wyszło	16
plecy	2
brak	6
over	1
instrukcja	2
kumasz	2
zastaje	1
świecące	2
optymalizuj	1
cid	1
gazowa	6
indyka	4
zasłonił	1
uczymy	1
jogurty	9
mąki	1
karoserii	1
nieżyjącego	1
juventus	2
turyn	2
dokonałeś	1
zardzewiały	3
cynk	1
teletubisie	3
guten	1
abend	1
kroków	1
zrobiłam	6
zwierzątka	4
wbita	1
zardzewiała	2
sąsiedzi	1
lenka	5
drukowanymi	1
lało	1
adopcji	1
mila	9
sosów	1
samochodowa	4
anuluj	9
rawiczu	3
sobotę	7
nauczyciel	12
ciemna	1
kaucję	2
ryż	13
zosiu	1
kac	3
puszcza	3
pracodawcę	2
wzmacniacz	3
lampowy	1
pracodawcy	1
arszenik	5
pin	2
chlorek	6
sodu	7
wódką	12
cyjanek	5
potasu	7
przechodzony	1
magnezu	2
kolędzie	4
kociego	2
główkę	4
wolne	4
lenkę	7
segredo	1
ceramiką	1
dzwoniłem	3
odpierdolić	2
pogadam	1
wieczka	7
reaguje	3
śmierdzącymi	6
odjebać	1
sypkim	1
gta	4
asię	10
nowackiego	1
drukarc	1
ruskie	3
szlugi	8
glanc	1
bukowiec	1
łapy	2
dresów	1
upierdliwe	1
kupi	5
upierdliwy	2
dziecku	9
sienkiewicza	1
osoba	6
frytek	7
opcję	4
alicję	3
tabaka	1
cielaka	2
odbiorę	2
osobiście	8
rozmienić	1
trzciny	1
cukrowej	1
kielcach	1
widzieć	14
łódkę	6
abecadło	2
chcieliśmy	1
hałas	3
dentystę	1
wywózka	1
dużych	13
mundurek	1
szkolny	6
cycka	1
rysunek	8
poświęcone	1
siuśki	4
listach	1
okienkiem	21
kartkówki	3
testy	5
urodziłam	2
teflonowa	5
pedałem	14
rudych	5
pedałów	8
amelię	1
zmywak	3
cipą	2
td	1
marudne	2
fioletowym	4
lubliniecka	1
kościami	3
gliwice	2
lubieniecka	1
mlb	1
dzieciom	3
posłuchaj	9
wyjebało	4
zacznij	2
przeklinać	20
słuchu	4
justynie	2
brzuchu	4
ruszasz	1
94	4
promile	1
cholernie	2
przykro	11
heroina	3
wymiotować	1
adolfem	1
zgasła	1
gąbeczka	1
ściskało	1
wersalką	1
pufą	1
krzesłem	5
damian	5
ostrze	4
golarka	8
idziecie	4
czasopismo	3
dziwaki	2
mieli	9
skarbonkę	9
different	1
mariny	1
dysza	1
sprężyna	2
miśki	1
kreski	4
dziwaków	1
sprężynę	1
sukienka	6
avid	1
wyrzucał	9
murzyni	5
profesor	4
ścierkę	6
podziurawiona	1
porwaną	3
szmatkę	4
spocone	5
szczoteczce	2
kolejkę	1
wizytówki	3
szachy	3
poćwiczenia	1
ochoty	1
los	2
sny	2
państwa	5
porządku	4
chrząstki	1
kurę	24
swinie	1
długa	3
noc	4
szczupaka	2
araba	6
niejadek	1
zjadł	3
obiadek	1
złotnik	3
sztabkę	4
ubłocone	1
nici	1
tkaniny	6
spidermana	3
piękny	6
lentilki	1
babeczkę	3
dotknąć	2
ilość	4
zadajesz	4
kondon	19
stosunku	1
sokółce	1
miki	4
ukraińcem	3
granatem	5
niewypałem	2
objęcie	1
władzy	2
połączyłem	1
13:59	1
obornik	4
kurach	1
służący	1
wyznaczania	1
trasy	2
obrócić	2
geographic	2
prusaków	1
jehowych	2
bitcoinów	1
znaleziono	1
powłoka	1
modra	1
alunia	1
aniele	1
boczka	3
wrocław	5
springsteen	1
weterynarzem	2
pawełkiem	1
dajesz	4
bocznym	1
przyciskiem	1
zablokuj	5
231	1
mariolę	1
grześkiem	3
scooby-doo	1
zrobili	4
minionkiem	1
algorytmach	1
natalią	3
paszkiewiczem	1
myszowa	1
1234	1
paletę	6
wyżyna	3
stichem	1
narciarskie	3
kubków	2
kancelaria	9
adwokacka	7
aleksandra	20
kielska	6
cukrzyca.pl	7
bankiem	3
kapitanie	1
zwymiotuję	1
serwisy	2
pornograficzne	1
bratową	1
gówniarza	4
krawczyka	3
goryla	3
smutnego	1
rodzic	3
złodziej	1
ukradł	2
najmądrzejszy	1
madzia	5
roman	7
wojcik	1
world	2
trade	3
center	3
pudełeczka	4
przedmiot	7
budyniem	1
tani	2
najgłupszy	2
ladny	1
smieciarzem	5
mycie	5
visco	1
ściągać	1
cwaniaczku	2
cieszyłem	1
gorsze	2
romany	1
break	3
time	2
równa	1
komentarza	2
zdenek	1
akcje	2
yorka	2
majorka	1
ubikację	1
betonem	7
pejzażu	1
komin	7
pałuj	1
rozłączyło	1
wyróżnić	10
znienawidzony	2
forda	8
mondeo	1
kolumnę	1
najsłynniejszy	1
gadają	2
